"","x"
"2904","61538:168"
"2905","61585:58"
"2906","61660:83"
"2907","61770:184"
"2908","61780:7"
"2909","61780:203"
"2910","61887:95"
"2911","61887:96"
"2912","61887:130"
"2913","62089:33"
"2914","62115:56"
"2915","62115:78"
"2916","62115:133"
"2917","62137:163"
"2918","62148:9"
"2919","62148:11"
"2920","62148:48"
"2921","62148:99"
"2922","62148:140"
"2923","62180:30"
"2924","62186:73"
"2925","62232:156"
"2926","62296:157"
"2927","62335:120"
"2928","62335:141"
"2929","62335:170"
"2930","62373:39"
"2931","62418:91"
"2932","62418:126"
"2933","62418:129"
"2934","62553:182"
"2935","62553:184"
"2936","62553:200"
"2937","62759:94"
"2938","62779:152"
"2939","62780:194"
"2940","62785:130"
"2941","62789:13"
"2942","62792:156"
"2943","62792:228"
"2944","62800:205"
"2945","62847:124"
"2946","62847:160"
"2947","62847:169"
"2948","62863:63"
"2949","62946:24"
"2950","62946:80"
"2951","62946:112"
"2952","62962:82"
"2953","62962:182"
"2954","62962:185"
"2955","63055:22"
"2956","63086:43"
"2957","63098:259"
"2958","63125:33"
"2959","63134:28"
"2960","63134:52"
"2961","63134:54"
"2962","63134:204"
"2963","63141:52"
"2964","63141:62"
"2965","63141:196"
"2966","63141:197"
"2967","63141:198"
"2968","63141:204"
"2969","63225:63"
"2970","63225:86"
"2971","63244:7"
"2972","63244:13"
"2973","63244:22"
"2974","63244:25"
"2975","63244:43"
"2976","63244:142"
"2977","63244:177"
"2978","63253:27"
"2979","63253:233"
"2980","63304:52"
"2981","63304:118"
"2982","63304:238"
"2983","63320:172"
"2984","63331:91"
"2985","63332:140"
"2986","63332:145"
"2987","63332:151"
"2988","63357:112"
"2989","63390:36"
"2990","63390:161"
"2991","63425:258"
"2992","63464:142"
"2993","63473:112"
"2994","63473:156"
"2995","63476:105"
"2996","63476:106"
"2997","63476:153"
"2998","63476:171"
"2999","63492:119"
"3000","63518:28"
"3001","63635:162"
"3002","63635:202"
"3003","63636:46"
"3004","63691:22"
"3005","63691:27"
"3006","63691:130"
"3007","63807:93"
"3008","63807:101"
"3009","63831:176"
"3010","63831:179"
"3011","63831:180"
"3012","63847:9"
"3013","63864:14"
"3014","63909:152"
"3015","63936:96"
"3016","63936:120"
"3017","64011:73"
"3018","64020:110"
"3019","64034:71"
"3020","64034:111"
"3021","64062:85"
"3022","64146:91"
"3023","64166:76"
"3024","64194:194"
"3025","64202:233"
"3026","64283:142"
"3027","64347:28"
"3028","64397:221"
"3029","64441:113"
"3030","64559:8"
"3031","64616:239"
"3032","64639:33"
"3033","64639:54"
"3034","64691:52"
"3035","64691:176"
"3036","64693:41"
"3037","64693:145"
"3038","64707:150"
"3039","64756:261"
"3040","64821:100"
"3041","64821:119"
"3042","64821:139"
"3043","64821:160"
"3044","64848:115"
"3045","64874:37"
"3046","64874:111"
"3047","64874:138"
"3048","64874:146"
"3049","64874:176"
"3050","64874:180"
"3051","64899:143"
"3052","64906:60"
"3053","64915:24"
"3054","64915:153"
"3055","64915:161"
"3056","64915:165"
"3057","64915:166"
"3058","64915:169"
"3059","64915:170"
"3060","64915:172"
"3061","64915:173"
"3062","64915:179"
"3063","64952:64"
"3064","65055:129"
"3065","65097:140"
"3066","65166:85"
"3067","65166:99"
"3068","65166:200"
"3069","65203:59"
"3070","65203:128"
"3071","65203:131"
"3072","65205:147"
"3073","65269:160"
"3074","65346:58"
"3075","65346:164"
"3076","65346:201"
"3077","65419:107"
"3078","65419:111"
"3079","65428:153"
"3080","65428:215"
"3081","65462:20"
"3082","65462:43"
"3083","65463:59"
"3084","65504:197"
"3085","65513:29"
"3086","65522:63"
"3087","65550:106"
"3088","65681:65"
"3089","65681:68"
"3090","65711:75"
"3091","65711:138"
"3092","65825:69"
"3093","65881:175"
"3094","65930:29"
"3095","65932:130"
"3096","65932:159"
"3097","65933:25"
"3098","65933:26"
"3099","65933:89"
"3100","65933:94"
"3101","65933:146"
"3102","65933:152"
"3103","65933:164"
"3104","65933:165"
"3105","65933:182"
"3106","65933:203"
"3107","65933:216"
"3108","65933:218"
"3109","65993:20"
"3110","65993:24"
"3111","65995:152"
"3112","65995:193"
"3113","66061:18"
"3114","66088:149"
"3115","66088:179"
"3116","66088:182"
"3117","66143:44"
"3118","66143:150"
"3119","66250:62"
"3120","66250:152"
"3121","66270:153"
"3122","66285:90"
"3123","66285:143"
"3124","66297:179"
"3125","66312:24"
"3126","66312:55"
"3127","66328:140"
"3128","66346:205"
"3129","66658:242"
"3130","66761:96"
"3131","66761:97"
"3132","66761:189"
"3133","66761:191"
"3134","66784:25"
"3135","66784:29"
"3136","66784:43"
"3137","66784:74"
"3138","66784:80"
"3139","66863:140"
"3140","66990:133"
"3141","67006:62"
"3142","67006:83"
"3143","67084:167"
"3144","67165:257"
"3145","67194:47"
"3146","67224:169"
"3147","67273:91"
"3148","67297:113"
"3149","67382:34"
"3150","67386:153"
"3151","67441:52"
"3152","67441:63"
"3153","67441:172"
"3154","67461:20"
"3155","67468:87"
"3156","67473:232"
"3157","67636:172"
"3158","67696:64"
"3159","67775:22"
"3160","67775:139"
"3161","67775:173"
"3162","67819:113"
"3163","67819:132"
"3164","67819:169"
"3165","67946:112"
"3166","68040:154"
"3167","68047:122"
"3168","68110:91"
"3169","68110:97"
"3170","68110:121"
"3171","68110:139"
"3172","68272:37"
"3173","68272:50"
"3174","68272:56"
"3175","68325:253"
"3176","68329:123"
"3177","68329:148"
"3178","68329:190"
"3179","68332:181"
"3180","68352:154"
"3181","68353:50"
"3182","68425:75"
"3183","68425:86"
"3184","68430:85"
"3185","68430:95"
"3186","68470:25"
"3187","68507:92"
"3188","68507:131"
"3189","68511:135"
"3190","68511:172"
"3191","68532:72"
"3192","68532:83"
"3193","68533:191"
"3194","68538:11"
"3195","68538:183"
"3196","68662:207"
"3197","68664:85"
"3198","68671:145"
"3199","68671:163"
"3200","68682:7"
"3201","68682:67"
"3202","68791:47"
"3203","68863:193"
"3204","68966:200"
"3205","68996:93"
"3206","68996:130"
"3207","69055:208"
"3208","69055:242"
"3209","69062:209"
"3210","69062:224"
"3211","69160:61"
"3212","69186:41"
"3213","69213:83"
"3214","69297:150"
"3215","69487:194"
"3216","69491:40"
"3217","69519:44"
"3218","69526:62"
"3219","69538:215"
"3220","69550:6"
"3221","69622:103"
"3222","69622:135"
"3223","69622:158"
"3224","69622:176"
"3225","69677:101"
"3226","69677:132"
"3227","69710:270"
"3228","69710:277"
"3229","69710:337"
"3230","69710:339"
"3231","69720:205"
"3232","69911:186"
"3233","69911:190"
"3234","69917:194"
"3235","69951:15"
"3236","69951:30"
"3237","69951:41"
"3238","69978:159"
"3239","69984:40"
"3240","69990:150"
"3241","70049:83"
"3242","70049:90"
"3243","70049:116"
"3244","70101:182"
"3245","70138:107"
"3246","70142:140"
"3247","70142:182"
"3248","70152:182"
"3249","70152:184"
"3250","70183:54"
"3251","70183:99"
"3252","70202:112"
"3253","70202:114"
"3254","70202:143"
"3255","70202:147"
"3256","70202:191"
"3257","70202:202"
"3258","70202:206"
"3259","70202:208"
"3260","70316:191"
"3261","70342:217"
"3262","70421:119"
"3263","70421:191"
"3264","70421:193"
"3265","70579:9"
"3266","70582:91"
"3267","70647:33"
"3268","70745:15"
"3269","70745:111"
"3270","70894:23"
"3271","70894:70"
"3272","70894:84"
"3273","70894:151"
"3274","70990:249"
"3275","71034:245"
"3276","71079:247"
"3277","71105:80"
"3278","71105:188"
"3279","71130:53"
"3280","71130:131"
"3281","71147:87"
"3282","71147:187"
"3283","71237:180"
"3284","71416:61"
"3285","71528:67"
"3286","71528:137"
"3287","71580:125"
"3288","71635:146"
"3289","71644:6"
"3290","71644:227"
"3291","71677:143"
"3292","71712:132"
"3293","71712:202"
"3294","71716:122"
"3295","71766:116"
"3296","71778:28"
"3297","71847:148"
"3298","71911:16"
"3299","71946:201"
"3300","71962:50"
"3301","72013:53"
"3302","72013:91"
"3303","72074:68"
"3304","72116:155"
"3305","72162:30"
"3306","72162:186"
"3307","72165:31"
"3308","72165:44"
"3309","72165:133"
"3310","72165:160"
"3311","72183:34"
"3312","72471:117"
"3313","72471:145"
"3314","72636:75"
"3315","72714:176"
"3316","72894:151"
"3317","72973:245"
"3318","73002:129"
"3319","73002:165"
"3320","73006:234"
"3321","73014:72"
"3322","73069:93"
"3323","73118:242"
"3324","73181:33"
"3325","73181:129"
"3326","73295:37"
"3327","73295:64"
"3328","73548:108"
"3329","73680:102"
"3330","73848:121"
"3331","73848:155"
"3332","73848:156"
"3333","73848:172"
"3334","73905:210"
"3335","73967:56"
"3336","74063:191"
"3337","74094:5"
"3338","74094:6"
"3339","74094:9"
"3340","74094:119"
"3341","74094:166"
"3342","74094:170"
"3343","74127:47"
"3344","74127:151"
"3345","74127:162"
"3346","74127:184"
"3347","74311:165"
"3348","74331:101"
"3349","74334:36"
"3350","74334:71"
"3351","74375:151"
"3352","74375:177"
"3353","74471:194"
"3354","74495:207"
"3355","74498:66"
"3356","74498:84"
"3357","74544:164"
"3358","74544:176"
"3359","74570:126"
"3360","74570:139"
"3361","74666:163"
"3362","74688:213"
"3363","74747:23"
"3364","74747:106"
"3365","75219:186"
"3366","75246:162"
"3367","75485:168"
"3368","75485:246"
"3369","75533:191"
"3370","75554:114"
"3371","75863:190"
"3372","75876:23"
"3373","75908:157"
"3374","75908:165"
"3375","75929:88"
"3376","75967:153"
"3377","76030:259"
"3378","76126:19"
"3379","76126:148"
"3380","76126:174"
"3381","76358:19"
"3382","76358:44"
"3383","76358:128"
"3384","76528:228"
"3385","76732:155"
"3386","76756:25"
"3387","76896:146"
"3388","76896:195"
"3389","77033:179"
"3390","77043:122"
"3391","77152:130"
"3392","77298:21"
"3393","77298:75"
"3394","77298:106"
"3395","77298:152"
"3396","77298:183"
"3397","77408:210"
"3398","77412:6"
"3399","77412:29"
"3400","77412:81"
"3401","77439:164"
"3402","77449:43"
"3403","77491:58"
"3404","77494:171"
"3405","77638:137"
"3406","77638:189"
"3407","77638:206"
"3408","77685:139"
"3409","77685:153"
"3410","77757:88"
"3411","77840:59"
"3412","77840:199"
"3413","77840:204"
"3414","77987:104"
"3415","78289:220"
"3416","78497:100"
"3417","78551:208"
"3418","78639:181"
"3419","78839:172"
"3420","78839:182"
"3421","78944:72"
"3422","78944:93"
"3423","78951:64"
"3424","79058:65"
"3425","79058:98"
"3426","79058:184"
"3427","79058:210"
"3428","79058:237"
"3429","79102:128"
"3430","79247:66"
"3431","79316:238"
"3432","79327:21"
"3433","79458:199"
"3434","79458:200"
"3435","79502:219"
"3436","79610:161"
"3437","79616:236"
"3438","79651:140"
"3439","79798:65"
"3440","79809:72"
"3441","79897:119"
"3442","80159:168"
"3443","80226:27"
"3444","80226:85"
"3445","80226:86"
"3446","80481:36"
"3447","80579:137"
"3448","80579:144"
"3449","80608:46"
"3450","80648:45"
"3451","80648:107"
"3452","80648:149"
"3453","80648:160"
"3454","80648:162"
"3455","80648:177"
"3456","80648:201"
"3457","80648:203"
"3458","80648:210"
"3459","80648:211"
"3460","80675:185"
"3461","81108:21"
"3462","81108:161"
"3463","81283:52"
"3464","81283:155"
"3465","81335:67"
"3466","81335:101"
"3467","81347:109"
"3468","81362:121"
"3469","81362:154"
"3470","81424:115"
"3471","81577:82"
"3472","81605:114"
"3473","81635:168"
"3474","81800:102"
"3475","81822:27"
"3476","81822:81"
"3477","82017:208"
"3478","82097:95"
"3479","82097:158"
"3480","82105:197"
"3481","82164:164"
"3482","82179:39"
"3483","82243:16"
"3484","82253:246"
"3485","82364:203"
"3486","82364:209"
"3487","82608:63"
"3488","82608:171"
"3489","82613:198"
"3490","82682:31"
"3491","82682:101"
"3492","82682:150"
"3493","82797:154"
"3494","82837:92"
"3495","82837:150"
"3496","82837:157"
"3497","82837:172"
"3498","82915:115"
"3499","82999:101"
"3500","82999:183"
"3501","83084:151"
"3502","83084:203"
"3503","83153:61"
"3504","83306:120"
"3505","83330:5"
"3506","83330:31"
"3507","85441:126"
"3508","86071:141"
"3509","87677:161"
"3510","88484:25"
"3511","88484:112"
"3512","89285:85"
"3513","89285:135"
"3514","90149:161"
"3515","90774:15"
"3516","90774:38"
"3517","90774:52"
"3518","90774:134"
"3519","90774:138"
"3520","90789:155"
"3521","91147:50"
"3522","91147:91"
"3523","91147:153"
"3524","91581:37"
"3525","91943:176"
"3526","92596:8"
"3527","92596:20"
"3528","94283:52"
"3529","94283:100"
"3530","94283:123"
"3531","94283:159"
"3532","94283:185"
"3533","95267:71"
"3534","95267:204"
"3535","95267:218"
"3536","96055:55"
"3537","96123:7"
"3538","96123:34"
"3539","96123:138"
"3540","96123:172"
"3541","96326:19"
"3542","96522:98"
"3543","96930:31"
"3544","96991:21"
"3545","97413:106"
"3546","98664:73"
"3547","98664:79"
"3548","98664:99"
"3549","98664:130"
"3550","98664:137"
"3551","98847:244"
"3552","98855:195"
"3553","99065:49"
"3554","99120:223"
"3555","99895:93"
"3556","100627:16"
"3557","107411:196"
"3558","107411:223"
"3559","118814:117"
"3560","118814:139"
"3561","118952:112"
"3562","129199:126"
"3563","129199:140"
"3564","129199:141"
"3565","129199:168"
"3566","129199:181"
"3567","129199:221"
"3568","142266:87"
"3569","142266:105"
"3570","142646:14"
"3571","142646:94"
"3572","143934:18"
"3573","143934:30"
"3574","153740:38"
"3575","218596:137"
"3576","218596:148"
"3577","222089:166"
"3578","225900:11"
"3579","225900:105"
"3580","225900:154"
"3581","242522:167"
"3582","250088:80"
"3583","278932:10"
"3584","287023:56"
"3585","287023:80"
"3586","287023:83"
"3587","287023:97"
"3588","292594:178"
"3589","302871:305"
"3590","318806:115"
"3591","318806:119"
"3592","318806:132"
"3593","329888:423"
"3594","334672:15"
"3595","334672:47"
"3596","334672:153"
"3597","345673:37"
"3598","349952:56"
"3599","349952:109"
"3600","350112:129"
"3601","350112:196"
"3602","352447:103"
"3603","354171:18"
"3604","354171:80"
"3605","354812:28"
"3606","356488:58"
"3607","356488:89"
"3608","356507:133"
"3609","356972:159"
"3610","357181:109"
"3611","357181:111"
"3612","357232:12"
"3613","359918:39"
"3614","365224:61"
"3615","365224:119"
"3616","365224:138"
"3617","375359:125"
"3618","390668:103"
"3619","390857:95"
"3620","406558:119"
"3621","408375:177"
"3622","408375:198"
"3623","408375:211"
"3624","410515:24"
"3625","410943:142"
"3626","421166:85"
"3627","423897:76"
"3628","428359:136"
"3629","428368:34"
"3630","428368:158"
"3631","436533:13"
"3632","439909:50"
"3633","453927:158"
"3634","465884:99"
"3635","465884:153"
"3636","473374:9"
"3637","485008:120"
"3638","496136:134"
"3639","501035:49"
"3640","501035:100"
"3641","509227:101"
"3642","509400:43"
"3643","509400:118"
"3644","509400:119"
"3645","510182:112"
"3646","510182:173"
"3647","516959:188"
"3648","516959:191"
"3649","526880:110"
"3650","526880:157"
"3651","526880:158"
"3652","528990:221"
"3653","529116:47"
"3654","529167:108"
"3655","529167:173"
"3656","536267:63"
"3657","536974:10"
"3658","545196:64"
"3659","545196:89"
"3660","545196:98"
"3661","545196:110"
"3662","564490:7"
"3663","564490:95"
"3664","565196:143"
"3665","587611:67"
"3666","598534:22"
"3667","598916:33"
"3668","598916:97"
"3669","598916:200"
"3670","599504:101"
"3671","599504:200"
"3672","600274:117"
"3673","600284:94"
"3674","600437:35"
"3675","600437:104"
"3676","600437:125"
"3677","600736:21"
"3678","601219:24"
"3679","601219:67"
"3680","601219:88"
"3681","601659:36"
"3682","601659:37"
"3683","601659:139"
"3684","603770:89"
"3685","604120:137"
"3686","604170:79"
"3687","604170:105"
"3688","604284:59"
"3689","604284:73"
"3690","604915:103"
"3691","605043:45"
"3692","605043:64"
"3693","605043:180"
"3694","605081:53"
"3695","605081:74"
"3696","605176:90"
"3697","605997:147"
"3698","611759:108"
"3699","615531:152"
"3700","616854:158"
"3701","616854:163"
"3702","617196:86"
"3703","618600:84"
"3704","618600:105"
"3705","622097:167"
"3706","623176:29"
"3707","623176:153"
"3708","623987:37"
"3709","623987:38"
"3710","623987:105"
"3711","625119:78"
"3712","625119:118"
"3713","625119:130"
"3714","625144:155"
"3715","627035:39"
"3716","630956:111"
"3717","631177:88"
"3718","631775:112"
"3719","632119:27"
"3720","634942:154"
"3721","635869:97"
"3722","635869:156"
"3723","636868:58"
"3724","636868:87"
"3725","636868:99"
"3726","637030:32"
"3727","637030:91"
"3728","638894:66"
"3729","638894:145"
"3730","642238:67"
"3731","651809:32"
"3732","652174:156"
"3733","652174:167"
"3734","654141:10"
"3735","654562:207"
"3736","659070:36"
"3737","664492:112"
"3738","664492:165"
"3739","670444:214"
"3740","672808:54"
"3741","672808:118"
"3742","672808:141"
"3743","672808:142"
"3744","674379:94"
"3745","674645:185"
"3746","674978:98"
"3747","679022:10"
"3748","684825:131"
"3749","687131:66"
"3750","693077:64"
"3751","693238:60"
"3752","693238:67"
"3753","693238:68"
"3754","693238:95"
"3755","693832:33"
"3756","695497:163"
"3757","695497:166"
"3758","695781:21"
"3759","696031:154"
"3760","700020:14"
"3761","700020:27"
"3762","700159:72"
"3763","715142:56"
"3764","715142:104"
"3765","715158:140"
"3766","715441:88"
"3767","715441:145"
"3768","715559:116"
"3769","715559:160"
"3770","715559:199"
"3771","715559:216"
"3772","715559:247"
"3773","715605:11"
"3774","715605:109"
"3775","715605:151"
"3776","715775:151"
"3777","715800:111"
"3778","715801:129"
"3779","715804:124"
"3780","715804:152"
"3781","715853:190"
"3782","716309:86"
"3783","716421:7"
"3784","716421:8"
"3785","716421:21"
"3786","716421:36"
"3787","716421:43"
"3788","716954:104"
"3789","720825:41"
"3790","720825:93"
"3791","720825:94"
"3792","721797:77"
"3793","722098:55"
"3794","722098:74"
"3795","722098:76"
"3796","722435:119"
"3797","723960:17"
"3798","723960:126"
"3799","724394:45"
"3800","724793:20"
"3801","728772:147"
"3802","729095:85"
"3803","731084:194"
"3804","734532:38"
"3805","734532:87"
"3806","734532:167"
"3807","734532:174"
"3808","737883:31"
"3809","737883:215"
"3810","738063:66"
"3811","738768:180"
"3812","738842:79"
"3813","738944:94"
"3814","741134:75"
"3815","741134:82"
"3816","741134:139"
"3817","742031:103"
"3818","752469:54"
"3819","752469:76"
"3820","762050:46"
"3821","763390:174"
"3822","763587:139"
"3823","764822:122"
"3824","765169:93"
"3825","769482:59"
"3826","769550:46"
"3827","770409:38"
"3828","770409:90"
"3829","771039:87"
"3830","771140:146"
"3831","771383:157"
"3832","775735:35"
"3833","778065:147"
"3834","778065:182"
"3835","778284:71"
"3836","778735:83"
"3837","785183:109"
"3838","785183:190"
"3839","787478:145"
"3840","787478:201"
"3841","787503:154"
"3842","788004:104"
"3843","788237:19"
"3844","788237:73"
"3845","788237:145"
"3846","789491:81"
"3847","790234:98"
"3848","790340:184"
"3849","790340:253"
"3850","790346:7"
"3851","790668:16"
"3852","790707:25"
"3853","790707:39"
"3854","790707:96"
"3855","790707:127"
"3856","791059:153"
"3857","791135:9"
"3858","791373:74"
"3859","791446:123"
"3860","791478:104"
"3861","791478:109"
"3862","791603:32"
"3863","791676:42"
"3864","791676:79"
"3865","791676:126"
"3866","791704:164"
"3867","791704:188"
"3868","791727:20"
"3869","791727:117"
"3870","791734:29"
"3871","791753:63"
"3872","791753:69"
"3873","791753:110"
"3874","791763:181"
"3875","792513:146"
"3876","793127:154"
"3877","793232:15"
"3878","793232:38"
"3879","793232:106"
"3880","794760:162"
"3881","795047:23"
"3882","795047:46"
"3883","795047:135"
"3884","795064:157"
"3885","795341:129"
"3886","795341:138"
"3887","795386:117"
"3888","795493:56"
"3889","795493:163"
"3890","796139:121"
"3891","796139:186"
"3892","796582:94"
"3893","796582:187"
"3894","796643:38"
"3895","796658:27"
"3896","797418:61"
"3897","797979:146"
"3898","797979:156"
"3899","801970:17"
"3900","804872:162"
"3901","806535:6"
"3902","807223:39"
"3903","807223:131"
"3904","810916:64"
"3905","810916:93"
"3906","810916:116"
"3907","810959:70"
"3908","810959:73"
"3909","811161:198"
"3910","812340:122"
"3911","812609:47"
"3912","812609:60"
"3913","812609:61"
"3914","812609:66"
"3915","812609:165"
"3916","812682:12"
"3917","812718:77"
"3918","812757:22"
"3919","812760:76"
"3920","812990:163"
"3921","812990:164"
"3922","814996:145"
"3923","815378:19"
"3924","816800:129"
"3925","817299:134"
"3926","817394:34"
"3927","817394:35"
"3928","817394:83"
"3929","817596:134"
"3930","817596:150"
"3931","818049:73"
"3932","818154:95"
"3933","818578:146"
"3934","818915:50"
"3935","818946:33"
"3936","818989:13"
"3937","825612:23"
"3938","826388:90"
"3939","826388:123"
"3940","826514:30"
"3941","827187:148"
"3942","827265:64"
"3943","827265:83"
"3944","834722:15"
"3945","834722:69"
"3946","836624:66"
"3947","837213:159"
"3948","838159:29"
"3949","838159:43"
"3950","838351:140"
"3951","838497:15"
"3952","838497:41"
"3953","846179:5"
"3954","848840:10"
"3955","849849:138"
"3956","856468:99"
"3957","856489:232"
"3958","856551:42"
"3959","857064:65"
"3960","858689:91"
"3961","859492:81"
"3962","859551:62"
"3963","859551:107"
"3964","860987:15"
"3965","861886:45"
"3966","862310:89"
"3967","862622:58"
"3968","862622:131"
"3969","862892:24"
"3970","862903:177"
"3971","862968:75"
"3972","862968:89"
"3973","864637:110"
"3974","865291:41"
"3975","869816:35"
"3976","869816:77"
"3977","869816:86"
"3978","870579:106"
"3979","870644:39"
"3980","872039:14"
"3981","872039:26"
"3982","872039:121"
"3983","872039:150"
"3984","872039:159"
"3985","873280:70"
"3986","875249:116"
"3987","876152:100"
"3988","880064:142"
"3989","882359:89"
"3990","882808:188"
"3991","882957:72"
"3992","882984:10"
"3993","883300:145"
"3994","899319:175"
"3995","900750:38"
"3996","903635:112"
"3997","905901:194"
"3998","905901:196"
"3999","907499:97"
"4000","909327:12"
"4001","909327:111"
"4002","909327:186"
"4003","909327:222"
"4004","913418:20"
"4005","913418:58"
"4006","913418:88"
"4007","915833:73"
"4008","915833:127"
"4009","915833:155"
"4010","916399:100"
"4011","916399:105"
"4012","917062:306"
"4013","918255:37"
"4014","925460:89"
"4015","927805:98"
"4016","927805:146"
"4017","930128:50"
"4018","930128:133"
"4019","930678:114"
"4020","930678:162"
"4021","931117:146"
"4022","932929:12"
"4023","933719:113"
"4024","938917:5"
"4025","938955:92"
"4026","939559:96"
"4027","939559:153"
"4028","939961:21"
"4029","940002:161"
"4030","940008:35"
"4031","940486:94"
"4032","942481:128"
"4033","943642:34"
"4034","943698:74"
"4035","947671:84"
"4036","947671:121"
"4037","947750:114"
"4038","947750:139"
"4039","948530:96"
"4040","948530:152"
"4041","948543:159"
"4042","948585:20"
"4043","948585:34"
"4044","948585:133"
"4045","951899:46"
"4046","951960:9"
"4047","952054:74"
"4048","952484:96"
"4049","953224:73"
"4050","953366:121"
"4051","953396:82"
"4052","954132:26"
"4053","954132:69"
"4054","954132:71"
"4055","954487:63"
"4056","954487:83"
"4057","954487:125"
"4058","954487:149"
"4059","964890:42"
"4060","973212:53"
"4061","975382:190"
"4062","975757:81"
"4063","975757:142"
"4064","975996:59"
"4065","976548:156"
"4066","976650:21"
"4067","976650:86"
"4068","976650:150"
"4069","976650:155"
"4070","976650:165"
"4071","976819:15"
"4072","976819:19"
"4073","976819:51"
"4074","976903:30"
"4075","976920:171"
"4076","977691:40"
"4077","979675:41"
"4078","980615:113"
"4079","982150:44"
"4080","982489:75"
"4081","982491:63"
"4082","983492:170"
"4083","984394:43"
"4084","984394:47"
"4085","984399:135"
"4086","984438:82"
"4087","984471:136"
"4088","984471:148"
"4089","984834:67"
"4090","986116:172"
"4091","986287:80"
"4092","986290:68"
"4093","986290:176"
"4094","986352:26"
"4095","986473:131"
"4096","986491:37"
"4097","986500:52"
"4098","986500:106"
"4099","986500:149"
"4100","988366:158"
"4101","990118:120"
"4102","990138:75"
"4103","990138:189"
"4104","990355:77"
"4105","990918:42"
"4106","990918:74"
"4107","990918:155"
"4108","992836:5"
"4109","992918:106"
"4110","993567:179"
"4111","996549:141"
"4112","996853:77"
"4113","996853:92"
"4114","996853:134"
"4115","996853:152"
"4116","996853:160"
"4117","996853:164"
"4118","996853:188"
"4119","996853:215"
"4120","996853:222"
"4121","996853:223"
"4122","996853:224"
"4123","996853:229"
"4124","997527:15"
"4125","997527:36"
"4126","997527:50"
"4127","997527:148"
"4128","997527:170"
"4129","997527:176"
"4130","997697:6"
"4131","997697:21"
"4132","998105:96"
"4133","998202:39"
"4134","998299:129"
"4135","998379:94"
"4136","1000123:72"
"4137","1000123:115"
"4138","1000144:22"
"4139","1000163:71"
"4140","1000163:128"
"4141","1000177:216"
"4142","1001029:55"
"4143","1001029:75"
"4144","1003996:48"
"4145","1005189:38"
"4146","1005629:191"
"4147","1005833:6"
"4148","1006721:93"
"4149","1008018:106"
"4150","1008207:72"
"4151","1008207:76"
"4152","1008207:77"
"4153","1008271:169"
"4154","1008330:99"
"4155","1008330:121"
"4156","1008338:107"
"4157","1008338:199"
"4158","1008493:96"
"4159","1008493:97"
"4160","1009382:182"
"4161","1010354:51"
"4162","1010354:69"
"4163","1010354:168"
"4164","1010354:169"
"4165","1012728:88"
"4166","1012753:24"
"4167","1012753:199"
"4168","1013499:117"
"4169","1013499:176"
"4170","1015519:31"
"4171","1020344:91"
"4172","1020725:64"
"4173","1020725:98"
"4174","1020725:99"
"4175","1021169:74"
"4176","1021886:82"
"4177","1021886:96"
"4178","1022495:69"
"4179","1022708:165"
"4180","1023291:76"
"4181","1023291:103"
"4182","1023480:23"
"4183","1023480:51"
"4184","1023480:114"
"4185","1025450:134"
"4186","1025718:54"
"4187","1025718:94"
"4188","1026511:99"
"4189","1026601:12"
"4190","1026631:83"
"4191","1026653:16"
"4192","1030048:140"
"4193","1031921:128"
"4194","1032150:137"
"4195","1032703:5"
"4196","1032703:81"
"4197","1032703:98"
"4198","1032703:160"
"4199","1032851:7"
"4200","1032851:199"
"4201","1032851:207"
"4202","1033116:105"
"4203","1033218:22"
"4204","1033253:173"
"4205","1037990:9"
"4206","1037990:124"
"4207","1039334:50"
"4208","1049541:111"
"4209","1049580:189"
"4210","1049632:154"
"4211","1049754:112"
"4212","1049768:17"
"4213","1049768:138"
"4214","1049770:179"
"4215","1049781:135"
"4216","1049924:19"
"4217","1049932:26"
"4218","1049932:129"
"4219","1049954:160"
"4220","1049961:53"
"4221","1050400:59"
"4222","1050400:66"
"4223","1050400:96"
"4224","1050436:70"
"4225","1050436:117"
"4226","1050436:120"
"4227","1050969:65"
"4228","1050969:75"
"4229","1050969:101"
"4230","1050969:146"
"4231","1054169:21"
"4232","1054953:210"
"4233","1056604:40"
"4234","1056604:102"
"4235","1056604:190"
"4236","1056618:51"
"4237","1056726:36"
"4238","1056751:164"
"4239","1056814:20"
"4240","1058106:48"
"4241","1058106:84"
"4242","1059064:96"
"4243","1059064:179"
"4244","1060442:129"
"4245","1085773:183"
"4246","1085773:187"
"4247","1114222:58"
"4248","1115963:161"
"4249","1115963:162"
"4250","1115963:219"
"4251","1115963:230"
"4252","1116788:13"
"4253","1116788:86"
"4254","1144800:86"
"4255","1154861:224"
"4256","1155500:156"
"4257","1156799:182"
"4258","1157144:156"
"4259","1157144:157"
"4260","1157705:279"
